id,city_id,location_id,camera_id,co,no2,so2,o3,pm25,pm10,temp,hum,time,ver,lat,lon,created
12,2,780,4571,6.09,0,0,0.57,43,47,17.77,21.61,12/10/22 17:59,-1,43.199581,76.894464,12/10/22 11:59
14,2,337,1724,10.89,4.82,0,0,41,49,18.32,22.17,12/10/22 17:59,-1,43.24417,76.915991,12/10/22 11:59
15,2,2,420,10.1,0,0,0.85,49,60,18.63,19.32,12/10/22 17:59,-1,43.238362,76.889989,12/10/22 11:59
11,2,334,1695,9.89,0.89,0,0.72,40,46,18.74,20.32,12/10/22 17:59,-1,43.235258,76.90451,12/10/22 11:59
13,2,285,1378,4.19,0.05,0,0.35,37,40,17.26,22.84,12/10/22 17:59,-1,43.203173,76.86691,12/10/22 11:59
17,2,802,4429,11.3,0,0,1.06,69,78,17.81,24.3,12/10/22 17:59,-1,43.241658,76.93755,12/10/22 11:59
19,2,9,450,12.8,6.09,0,0.4,84,96,17.54,26.94,12/10/22 17:59,-1,43.212825,76.920813,12/10/22 11:59
10,2,781,5779,10.39,5.55,0,0.77,64,70,18.61,23.93,12/10/22 17:59,-1,43.214086,76.898003,12/10/22 11:59
12,2,780,4571,6.09,0,0,0.57,43,47,17.77,21.62,12/10/22 17:59,-1,43.199581,76.894464,12/10/22 11:59
14,2,337,1724,10.89,4.82,0,0.98,41,49,18.32,22.17,12/10/22 17:59,-1,43.24417,76.915991,12/10/22 11:59
15,2,2,420,10.1,0,0,0.85,49,60,18.65,19.29,12/10/22 17:59,-1,43.238362,76.889989,12/10/22 11:59
16,2,317,3022,12.39,5.55,0,0,109,112,19.25,22.22,12/10/22 17:59,-1,43.246817,76.877159,12/10/22 11:59
18,2,741,4553,8.39,1.03,0,0.92,65,69,17.69,23.86,12/10/22 17:59,-1,43.237604,76.934758,12/10/22 11:59
11,2,334,1695,9.89,0.91,0,0.72,40,46,18.74,20.33,12/10/22 17:59,-1,43.235258,76.90451,12/10/22 11:59
13,2,285,1378,4.19,0.05,0,0.35,37,40,17.26,22.83,12/10/22 17:59,-1,43.203173,76.86691,12/10/22 11:59
17,2,802,4429,11.3,0,0,1.06,69,78,17.82,24.27,12/10/22 17:59,-1,43.241658,76.93755,12/10/22 11:59
19,2,9,450,12.8,6.09,0,0.4,84,96,17.56,26.93,12/10/22 17:59,-1,43.212825,76.920813,12/10/22 11:59
10,2,781,5779,10.39,5.55,0,0.77,64,70,18.6,23.98,12/10/22 17:59,-1,43.214086,76.898003,12/10/22 11:59
12,2,780,4571,6.09,0,0,0.57,43,47,17.78,21.61,12/10/22 17:59,-1,43.199581,76.894464,12/10/22 11:59
14,2,337,1724,10.89,4.8,0,0,41,49,18.33,22.17,12/10/22 17:59,-1,43.24417,76.915991,12/10/22 11:59
15,2,2,420,10.1,0,0,0.85,49,60,18.66,19.27,12/10/22 17:59,-1,43.238362,76.889989,12/10/22 11:59
18,2,741,4553,8.39,1.03,0,0.91,65,69,17.71,23.82,12/10/22 17:59,-1,43.237604,76.934758,12/10/22 11:59
11,2,334,1695,9.89,0.91,0,0,40,46,18.73,20.32,12/10/22 17:59,-1,43.235258,76.90451,12/10/22 11:59
13,2,285,1378,4.19,0.05,0,0.35,37,40,17.25,22.85,12/10/22 17:59,-1,43.203173,76.86691,12/10/22 11:59
17,2,802,4429,11.3,0,0,1.06,69,78,17.85,24.25,12/10/22 17:59,-1,43.241658,76.93755,12/10/22 11:59
19,2,9,450,12.8,6.09,0,0.4,84,96,17.57,26.96,12/10/22 17:59,-1,43.212825,76.920813,12/10/22 11:59
12,2,780,4571,6.09,0,0,0.57,43,47,17.77,21.62,12/10/22 17:59,-1,43.199581,76.894464,12/10/22 11:59
14,2,337,1724,10.89,4.8,0,0.98,41,49,18.33,22.17,12/10/22 17:59,-1,43.24417,76.915991,12/10/22 11:59
15,2,2,420,10,0,0,0.85,49,60,18.67,19.25,12/10/22 17:59,-1,43.238362,76.889989,12/10/22 11:59
18,2,741,4553,8.39,1.03,0,0,65,69,17.71,23.82,12/10/22 17:59,-1,43.237604,76.934758,12/10/22 11:59
11,2,334,1695,10,0.91,0,0.72,40,46,18.74,20.33,12/10/22 17:59,-1,43.235258,76.90451,12/10/22 11:59
13,2,285,1378,4.19,0.05,0,0.29,37,40,17.24,22.83,12/10/22 17:59,-1,43.203173,76.86691,12/10/22 11:59
17,2,802,4429,11.19,0,0,1.07,69,78,17.86,24.22,12/10/22 17:59,-1,43.241658,76.93755,12/10/22 11:59
19,2,9,450,12.8,6.09,0,0.4,84,96,17.58,26.98,12/10/22 17:59,-1,43.212825,76.920813,12/10/22 11:59
10,2,781,5779,10.3,5.55,0,0,64,70,18.58,24.04,12/10/22 17:59,-1,43.214086,76.898003,12/10/22 11:59
12,2,780,4571,6.09,0,0,0.56,43,47,17.78,21.62,12/10/22 17:59,-1,43.199581,76.894464,12/10/22 11:59
14,2,337,1724,10.8,4.8,0,0.98,41,49,18.34,22.16,12/10/22 17:59,-1,43.24417,76.915991,12/10/22 11:59
15,2,2,420,10,0,0,0.85,49,60,18.67,19.22,12/10/22 17:59,-1,43.238362,76.889989,12/10/22 11:59
18,2,741,4553,8.3,1.03,0,0.91,65,69,17.72,23.78,12/10/22 17:59,-1,43.237604,76.934758,12/10/22 11:59
11,2,334,1695,10,0.91,0,0,40,46,18.74,20.32,12/10/22 17:59,-1,43.235258,76.90451,12/10/22 11:59
13,2,285,1378,4.19,0.05,0,0.34,37,40,17.24,22.85,12/10/22 17:59,-1,43.203173,76.86691,12/10/22 11:59
17,2,802,4429,11.19,0,0,1.07,69,78,17.87,24.17,12/10/22 17:59,-1,43.241658,76.93755,12/10/22 11:59
19,2,9,450,12.8,6.11,0,0.4,84,96,17.59,26.98,12/10/22 17:59,-1,43.212825,76.920813,12/10/22 11:59
10,2,781,5779,10.3,5.55,0,0.77,64,70,18.58,24.07,12/10/22 17:59,-1,43.214086,76.898003,12/10/22 11:59
12,2,780,4571,6.09,0,0,0.57,43,47,17.78,21.62,12/10/22 17:59,-1,43.199581,76.894464,12/10/22 11:59
14,2,337,1724,10.8,4.8,0,0.98,41,49,18.35,22.17,12/10/22 17:59,-1,43.24417,76.915991,12/10/22 11:59
15,2,2,420,10,0,0,0.85,49,60,18.69,19.22,12/10/22 17:59,-1,43.238362,76.889989,12/10/22 11:59
18,2,741,4553,8.3,1.03,0,0,65,69,17.72,23.75,12/10/22 17:59,-1,43.237604,76.934758,12/10/22 11:59
11,2,334,1695,10,0.91,0,0.72,40,46,18.74,20.32,12/10/22 17:59,-1,43.235258,76.90451,12/10/22 11:59
13,2,285,1378,4.19,0.05,0,0.29,36,39,17.23,22.87,12/10/22 17:59,-1,43.203173,76.86691,12/10/22 11:59
17,2,802,4429,11.19,0,0,1.07,69,78,17.88,24.14,12/10/22 17:59,-1,43.241658,76.93755,12/10/22 11:59
19,2,9,450,12.8,6.11,0,0.4,84,96,17.6,26.95,12/10/22 17:59,-1,43.212825,76.920813,12/10/22 11:59
10,2,781,5779,10.3,5.53,0,0.77,64,70,18.56,24.08,12/10/22 17:59,-1,43.214086,76.898003,12/10/22 11:59
12,2,780,4571,6.09,0,0,0.56,43,47,17.78,21.62,12/10/22 17:59,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10.8,4.8,0,0.98,41,49,18.35,22.17,12/10/22 17:59,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,10,0,0,0.85,49,60,18.71,19.21,12/10/22 17:59,-1,43.238362,76.889989,12/10/22 11:59
18,2,741,4553,8.3,1.03,0,0.91,65,69,17.72,23.74,12/10/22 17:59,-1,43.237604,76.934758,12/10/22 11:59
11,2,334,1695,10,0.91,0,0,40,46,18.73,20.33,12/10/22 17:59,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.34,36,39,17.23,22.9,12/10/22 17:59,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,11.19,0,0,1.07,71,83,17.89,24.1,12/10/22 17:59,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.13,0,0,104,115,17.6,26.98,12/10/22 17:59,-1,43.212825,76.920813,12/10/22 11:59
10,2,781,5779,10.19,5.53,0,0.77,64,70,18.56,24.07,12/10/22 17:59,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.78,21.64,12/10/22 17:59,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10.69,4.8,0,0.98,41,49,18.36,22.17,12/10/22 17:59,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,10,0,0,0.85,49,60,18.71,19.23,12/10/22 17:59,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.3,1.03,0,0,65,69,17.72,23.7,12/10/22 17:59,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10,0.91,0,0.72,40,46,18.73,20.32,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.34,36,39,17.23,22.92,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,11.1,0,0,1.07,71,83,17.88,24.05,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.13,0,0.41,104,115,17.59,27.08,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,10.19,5.53,0,0.77,64,70,18.56,24.06,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.79,21.64,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10.6,4.78,0,0.98,41,49,18.37,22.2,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,10,0,0,0.85,49,60,18.73,19.23,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.3,1.03,0,0.91,65,69,17.72,23.68,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.1,0.91,0,0.72,34,41,18.72,20.34,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.34,36,39,17.22,22.97,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,11.1,0,0,1.07,71,83,17.86,24.05,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.13,0,0.41,104,115,17.58,27.16,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,10.19,5.53,0,0.77,64,70,18.55,24.06,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.79,21.64,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10.5,4.78,0,0,41,49,18.38,22.18,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.89,0,0,0.85,49,60,18.73,19.22,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
16,2,317,3022,12.39,5.55,0,0.75,109,112,19.29,21.49,12/10/22 17:58,-1,43.246817,76.877159,12/10/22 11:58
18,2,741,4553,8.3,1.03,0,0.91,65,69,17.72,23.67,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.1,0.89,0,0,34,41,18.73,20.34,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.33,36,39,17.22,23.03,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,11,0,0,1.07,71,83,17.86,24.1,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.13,0,0,104,115,17.56,27.22,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,10.1,5.53,0,0.77,64,70,18.55,24.06,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.79,21.65,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10.39,4.78,0,0.97,50,53,18.39,22.13,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.89,0,0,0.84,49,60,18.75,19.24,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.3,1.03,0,0.9,65,69,17.73,23.68,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.1,0.89,0,0.73,34,41,18.73,20.35,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.28,36,39,17.22,23.05,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,11,0,0,1.08,71,83,17.85,24.11,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.13,0,0.41,104,115,17.55,27.21,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,10.1,5.53,0,0,64,70,18.54,24.04,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
14,2,337,1724,10.39,4.78,0,0,50,53,18.4,22.07,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.89,0,0,0.84,49,60,18.76,19.29,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.3,1.03,0,0.9,65,69,17.73,23.68,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.1,0.88,0,0,34,41,18.72,20.34,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
17,2,802,4429,10.89,0,0,1.08,71,83,17.84,24.16,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.13,0,0.41,104,115,17.54,27.16,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,10,5.55,0,0.76,64,70,18.54,24.04,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.79,21.64,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10.3,4.78,0,0.97,50,53,18.42,22.04,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.8,0,0,0.84,49,60,18.78,19.35,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.3,1.03,0,0.9,65,69,17.73,23.7,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.1,0.87,0,0.73,34,41,18.72,20.34,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.33,36,39,17.21,23.06,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.89,0,0,1.08,71,83,17.83,24.22,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.15,0,0,104,115,17.52,27.13,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,10,5.55,0,0,64,70,18.54,24.05,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.8,21.65,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10.3,4.78,0,0,50,53,18.44,22.01,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.8,0,0,0.84,49,60,18.79,19.44,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.03,0,0.9,65,69,17.73,23.72,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.33,36,39,17.21,23.1,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.8,21.65,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
17,2,802,4429,10.89,0,0,1.08,71,83,17.84,24.29,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.15,0,0.42,104,115,17.52,27.1,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,10,5.55,0,0.76,64,70,18.53,24.06,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
14,2,337,1724,10.19,4.78,0,0.97,50,53,18.45,21.94,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.8,0,0,0.84,49,60,18.79,19.54,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.03,0,0.89,65,69,17.74,23.73,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.1,0.87,0,0,34,41,18.72,20.35,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.33,36,39,17.2,23.12,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.8,0,0,1.08,71,83,17.83,24.31,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.15,0,0,104,115,17.52,27.17,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,10,5.55,0,0,64,70,18.54,24.05,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.8,21.67,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10.1,4.78,0,0,50,53,18.47,21.89,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.8,0,0,0.84,49,60,18.8,19.61,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.03,0,0,65,69,17.74,23.72,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.19,0.87,0,0.73,34,41,18.73,20.35,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.33,36,39,17.19,23.14,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.8,0,0,1.08,71,83,17.86,24.35,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.15,0,0.42,104,115,17.52,27.25,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,9.89,5.55,0,0.76,60,72,18.53,24.06,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.09,0,0,0.56,43,47,17.8,21.66,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,10,4.76,0,0.96,50,53,18.48,21.85,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.69,0,0,0.84,49,60,18.8,19.69,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
16,2,317,3022,12.39,5.55,0,0.75,160,178,19.32,21.58,12/10/22 17:58,-1,43.246817,76.877159,12/10/22 11:58
18,2,741,4553,8.19,1.03,0,0.89,65,69,17.74,23.74,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.19,0.87,0,0.73,34,41,18.73,20.35,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.33,36,39,17.18,23.18,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.69,0,0,1.08,71,83,17.88,24.39,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.8,6.15,0,0.42,104,115,17.51,27.28,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,9.89,5.55,0,0,60,72,18.53,24.05,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.19,0,0,0.56,43,47,17.81,21.67,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,9.89,4.76,0,0,50,53,18.5,21.9,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.69,0,0,0.84,49,60,18.79,19.7,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.02,0,0.89,65,69,17.75,23.78,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.19,0.87,0,0,34,41,18.73,20.37,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.32,36,39,17.18,23.2,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.69,0,0,1.07,71,83,17.89,24.42,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.69,6.15,0,0,104,115,17.5,27.27,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,9.89,5.55,0,0.76,60,72,18.53,24.06,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.19,0,0,0.56,41,48,17.81,21.68,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,9.8,4.76,0,0.96,50,53,18.51,21.96,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.69,0,0,0.84,49,60,18.78,19.69,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.02,0,0.89,65,69,17.75,23.79,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.19,0.87,0,0.74,34,41,18.73,20.38,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.27,36,39,17.17,23.27,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.6,0,0,1.07,71,83,17.91,24.5,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.69,6.15,0,0.43,104,115,17.49,27.23,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,9.8,5.55,0,0.76,60,72,18.53,24.07,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.19,0,0,0.56,41,48,17.81,21.68,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,9.8,4.76,0,0.96,50,53,18.51,22,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.69,0,0,0.84,54,59,18.77,19.68,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.02,0,0.89,65,69,17.75,23.78,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.19,0.86,0,0,34,41,18.72,20.37,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.32,36,39,17.17,23.31,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.6,0,0,1.07,71,83,17.93,24.6,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
10,2,781,5779,9.8,5.57,0,0,60,72,18.52,24.09,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.19,0,0,0.57,41,48,17.8,21.69,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,9.8,4.76,0,0.95,50,53,18.51,22.02,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.69,0,0,0.84,54,59,18.76,19.68,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.01,0,0.88,64,71,17.74,23.75,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.3,0.85,0,0.74,34,41,18.72,20.37,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.32,36,39,17.17,23.31,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.6,0,0,1.07,71,83,17.96,24.73,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.69,6.15,0,0.43,104,115,17.48,27.2,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,9.8,5.57,0,0.76,60,72,18.53,24.08,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.19,0,0,0.57,41,48,17.81,21.69,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,9.69,4.76,0,0.95,50,53,18.51,22.07,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.69,0,0,0.84,54,59,18.75,19.72,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.01,0,0.88,64,71,17.74,23.72,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.3,0.85,0,0,34,41,18.72,20.38,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.32,36,39,17.16,23.31,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.5,0,0,1.06,71,83,17.98,24.76,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.69,6.13,0,0.43,104,115,17.47,27.17,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,9.8,5.57,0,0,60,72,18.52,24.1,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.19,0,0,0.57,41,48,17.81,21.71,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,9.69,4.76,0,0.95,50,53,18.51,22.15,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
15,2,2,420,9.69,0,0,0.84,54,59,18.75,19.68,12/10/22 17:58,-1,43.238362,76.889989,12/10/22 11:58
18,2,741,4553,8.19,1.01,0,0.88,64,71,17.74,23.67,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.3,0.85,0,0.75,34,41,18.71,20.36,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.32,36,39,17.15,23.29,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
17,2,802,4429,10.5,0,0,1.06,71,83,18,24.78,12/10/22 17:58,-1,43.241658,76.93755,12/10/22 11:58
19,2,9,450,12.6,6.13,0,0.43,104,115,17.48,27.15,12/10/22 17:58,-1,43.212825,76.920813,12/10/22 11:58
10,2,781,5779,9.8,5.57,0,0.75,60,72,18.52,24.13,12/10/22 17:58,-1,43.214086,76.898003,12/10/22 11:58
12,2,780,4571,6.19,0,0,0.57,41,48,17.8,21.72,12/10/22 17:58,-1,43.199581,76.894464,12/10/22 11:58
14,2,337,1724,9.6,4.76,0,0.95,50,53,18.51,22.22,12/10/22 17:58,-1,43.24417,76.915991,12/10/22 11:58
18,2,741,4553,8.19,1.01,0,0.88,64,71,17.74,23.64,12/10/22 17:58,-1,43.237604,76.934758,12/10/22 11:58
11,2,334,1695,10.3,0.83,0,0.75,34,41,18.71,20.36,12/10/22 17:58,-1,43.235258,76.90451,12/10/22 11:58
13,2,285,1378,4.19,0.05,0,0.32,36,39,17.15,23.29,12/10/22 17:58,-1,43.203173,76.86691,12/10/22 11:58
